"participant","lexicality","block","environment","order","trial","spelling","button","response","accuracy","previous.accuracy","rt","previous.rt","microsec.error","unix.seconds","unix.microseconds","trial.day","trial.session","order.in.block","order.in.subblock","rt.raw","coltheart.N","OLD20","nletters","nsyl","morphology","flection","synclass","celex.frequency","celex.frequency.lemma","celex.inflectional.entropy","lemma.size","nlemmas","bnc.frequency","bnc.frequency.million","subtlex.frequency","subtlex.frequency.million","subtlex.cd","subtlex.cd.pct","summed.monogram","summed.bigram","summed.trigram","lett.odd","part3"
27,"W",5,"GC1",2454,28407,"worthier",1,"N",0,1,NA,640,11,1256303404,234500,2254,254,454,54,1131,1,2.45,8,2,"complex","comparative","Adjective",3,219,-5.52642908396,3,1,12,0.12,5,0.098,5,6e-04,757768,42468,7327,23,"0"
27,"W",50,"GC2",24765,13235,"kneel",2,"W",1,0,817,745,152,1259249077,686875,565,565,265,65,817,3,1.7,5,1,"monomorphemic","infinitive.plural present.singular 2p present.singular present 1p","Verb",60,406,-234.747831785,64,1,153,1.53,163,3.1961,128,0.0153,638461,15076,818,11,"0"
27,"W",50,"GC2",25090,959,"bailed",2,"W",1,1,639,644,149,1259249721,983875,890,890,90,90,639,14,1.25,6,1,"conversion","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",10,52,-10.8221590527,55,1,117,1.17,138,2.7059,126,0.015,655692,39548,9444,2,"0"
27,"W",50,"GC2",25035,4409,"clearing",2,"W",1,1,597,616,11,1259249618,624875,835,835,35,35,597,2,1.85,8,2,"conversion","present participle.singular","Noun.Verb",299,1034,-2161.54364834,13,2,1730,17.3,310,6.0784,273,0.0325,776695,75503,22622,3,"0"
27,"W",50,"GC2",24703,28219,"withdraw",2,"W",1,1,511,543,346,1259248969,483875,503,503,203,3,511,1,3.15,8,2,"complex","infinitive.plural present.singular 2p present.singular present 1p","Verb",268,775,-1625.82232692,44,1,1551,15.51,284,5.5686,205,0.0244,660667,21734,2291,23,"0"
27,"W",50,"GC2",24858,11545,"heaps",2,"W",1,1,595,681,11,1259249247,796875,658,658,358,58,595,8,1.55,5,1,"conversion.monomorphemic","plural.positive.singular present 3p","Adverb.Noun.Verb",60,337,-337.298348047,14,3,295,2.95,23,0.451,22,0.0026,615707,41197,2140,8,"0"
27,"W",50,"GC2",24903,17383,"permits",2,"W",1,0,641,629,11,1259249343,968875,703,703,403,3,641,1,2.05,7,2,"conversion.may_include_root","plural.singular present 3p","Noun.Verb",104,868,-614.225587486,13,2,816,8.16,138,2.7059,84,0.01,732616,65382,6476,16,"0"
27,"W",51,"GC2",25253,289,"airstrip",2,"W",1,1,534,650,163,1259250102,468875,1053,1053,253,53,534,0,3.3,8,2,"complex","singular","Noun",29,32,-141.09149902,2,1,83,0.83,55,1.0784,38,0.0045,804377,35561,3257,1,"0"
27,"W",51,"GC2",25210,24589,"swampy",1,"N",0,0,NA,951,11,1259250025,77875,1010,1010,210,10,679,1,1.9,6,2,"complex","positive","Adjective",9,9,-28.9913855623,3,1,38,0.38,10,0.1961,9,0.0011,549789,24423,979,19,"0"
27,"W",52,"GC2",25912,10809,"griping",1,"N",0,0,NA,741,154,1259335896,766250,212,212,412,12,1725,2,1.85,7,2,"monomorphemic","present participle","Verb",8,12,-24.4947408548,11,1,17,0.17,25,0.4902,23,0.0027,674032,54235,19616,7,"0"
27,"W",53,"GC2",26284,5261,"corrals",1,"N",0,1,NA,502,161,1259336615,31250,584,584,284,84,2280,0,2.05,7,2,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",1,18,-0.0250624987981,13,2,8,0.08,9,0.1765,5,6e-04,719961,62405,6346,3,"0"
27,"W",54,"GC2",26775,6939,"doctored",2,"W",1,1,1192,803,10,1259337590,891250,1075,1075,275,75,1192,0,2.7,8,2,"conversion","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",15,24,-24.5343409508,55,1,53,0.53,25,0.4902,23,0.0027,756180,49599,10381,4,"0"
27,"W",55,"GC2",27602,4529,"closed",2,"W",1,1,508,572,10,1259339214,297250,1902,1902,102,2,508,4,1.75,6,1,"conversion","past participle.plural past.positive.singular 2p past.singular past 1p.singular past 3p","Adjective.Verb",1938,3010,-16726.4633587,56,2,9877,98.77,2649,51.9412,1822,0.2172,669405,39575,8836,3,"0"
27,"W",55,"GC2",27348,16769,"ow",2,"W",1,1,NA,528,10,1259338734,156250,1648,1648,348,48,1649,9,1,2,1,"irrelevant","headword","Interjection",53,53,-303.712577935,1,1,359,3.59,274,5.3725,141,0.0168,421175,4863,214,15,"0"
27,"W",56,"M",27867,23637,"stapler",2,"W",1,1,666,588,164,1259587075,890375,167,167,367,67,666,3,1.7,7,2,"complex","singular","Noun",0,0,0,2,1,13,0.13,41,0.8039,28,0.0033,747077,54828,8072,19,"0"
27,"W",56,"M",27911,5547,"crapping",2,"W",1,0,591,1395,10,1259587161,437375,211,211,411,11,591,6,1.55,8,2,"conversion","present participle","Verb",1,12,-0.877443751082,11,1,11,0.11,19,0.3725,17,0.002,698049,61833,21006,3,"0"
27,"W",57,"M",28499,9373,"formats",2,"W",1,1,623,576,10,1259588258,297375,799,799,499,99,623,0,2.45,7,2,"monomorphemic","plural","Noun",5,56,-12.2410413499,2,1,462,4.62,7,0.1373,6,7e-04,681497,55982,6434,6,"0"
27,"W",57,"M",28362,8295,"faggots",2,"W",1,1,758,883,11,1259588009,640375,662,662,362,62,758,1,2.7,7,2,"monomorphemic","plural","Noun",7,14,-20.1843413509,2,1,49,0.49,63,1.2353,50,0.006,656642,41292,4191,6,"0"
27,"W",58,"M",28715,18415,"preschool",2,"W",1,1,567,618,163,1259588726,375,1015,1015,215,15,567,0,3.55,9,2,"complex","positive","Adjective",5,5,-12.2410413499,1,1,60,0.6,59,1.1569,42,0.005,790049,51856,6184,16,"0"
27,"W",6,"GC1",3102,3073,"bunked",2,"W",1,1,749,608,154,1256304694,359500,2902,902,102,2,749,9,1.55,6,1,"conversion","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",5,5,-0.756269380625,55,1,12,0.12,7,0.1373,6,7e-04,585677,32654,8390,2,"0"
27,"W",6,"GC1",2852,27571,"ware",2,"W",1,1,NA,515,148,1256304183,750500,2652,652,352,52,2819,25,1,4,1,"conversion.monomorphemic","infinitive.singular","Noun.Verb",20,29,-81.0364111487,3,2,244,2.44,14,0.2745,8,0.001,569119,29890,2247,23,"0"
27,"W",6,"GC1",2765,14821,"matches",2,"W",1,1,520,601,160,1256304009,93500,2565,565,265,65,520,10,1.45,7,2,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",278,1575,-2110.9979671,13,2,2974,29.74,616,12.0784,492,0.0587,696309,67157,12373,13,"0"
27,"W",8,"GC1",3884,2971,"bugle",1,"N",0,0,NA,645,146,1256306370,265500,3684,1684,384,84,545,0,1.75,5,2,"conversion.monomorphemic","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",12,20,-42.3537462693,46,2,48,0.48,65,1.2745,38,0.0045,554372,24529,2533,2,"0"
27,"W",8,"GC1",3878,20393,"ruddle",1,"N",0,1,NA,623,213,1256306359,734500,3678,1678,378,78,556,6,1.6,6,2,"conversion.monomorphemic","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",0,0,2.32192809489,45,2,6,0.06,0,0,0,0,632142,24624,2718,18,"0"
27,"W",8,"GC1",4152,27725,"weaving",2,"W",1,1,738,512,11,1256306886,515500,3952,1952,152,52,738,4,1.75,7,2,"monomorphemic","present participle","Verb",103,311,-590.265649162,22,2,835,8.35,41,0.8039,38,0.0045,667517,50292,19077,23,"0"
27,"W",8,"GC1",4140,21929,"signed",2,"W",1,1,566,517,11,1256306862,140500,3940,1940,140,40,566,4,1.8,6,1,"conversion","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",495,877,-3281.6122476,55,1,6028,60.28,1676,32.8627,1187,0.1415,691278,41148,8664,19,"0"
27,"W",9,"GC2",4398,6857,"distant",2,"W",1,1,544,944,11,1256652252,93625,198,198,398,98,544,0,2.1,7,2,"obscure","positive","Adjective",692,692,-6528.77842952,1,1,2921,29.21,392,7.6863,320,0.0381,747034,48629,8559,4,"0"
27,"W",9,"GC2",4382,16295,"novas",1,"N",0,1,NA,615,11,1256652226,140625,182,182,382,82,420,1,1.9,5,2,"monomorphemic","plural","Noun",21,85,-92.5039646373,3,1,9,0.09,0,0,0,0,602508,35871,1059,14,"0"
28,"N",1,"M",688,29968,"bassed",1,"N",1,1,591,494,185,1256293240,968750,488,488,188,88,591,10,1.45,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,686937,39441,9776,2,"1"
28,"N",1,"M",440,37562,"florends",1,"N",1,1,992,811,11,1256292761,936750,240,240,440,40,992,0,2.95,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,764034,65110,4325,6,"1"
28,"N",10,"GC1",4716,51974,"flongled",1,"N",1,1,757,549,158,1256900991,249375,16,16,216,16,757,0,2.85,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,705623,58796,9984,6,"1"
28,"N",10,"GC1",4737,40736,"huggle",2,"W",0,1,NA,834,10,1256901030,952375,37,37,237,37,983,2,1.9,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,582939,22271,2290,8,"1"
28,"N",12,"GC1",5744,37994,"fourbokes",1,"N",1,1,663,535,168,1256903178,640375,1044,1044,244,44,663,0,3.55,9,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,741498,63346,10356,6,"1"
28,"N",13,"GC4",6467,30822,"bearkers",1,"N",1,0,866,712,158,1256911661,266250,1767,267,467,67,866,0,1.85,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,794496,68338,9372,2,"1"
28,"N",13,"GC4",6417,48712,"cinened",1,"N",1,1,1132,590,10,1256911569,766250,1717,217,417,17,1132,0,2.4,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,772975,68432,10272,3,"1"
28,"N",13,"GC4",6561,50368,"clawn",1,"N",1,0,611,1098,156,1256911848,313250,1861,361,61,61,611,2,1.75,5,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,553577,23387,1857,3,"1"
28,"N",14,"GC4",7189,34272,"cropeer",1,"N",1,1,546,713,11,1256913349,328250,2489,989,189,89,546,1,2.1,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,752713,44324,6578,3,"1"
28,"N",14,"GC4",7162,35578,"dollads",1,"N",1,0,747,872,160,1256913299,47250,2462,962,162,62,747,1,2.45,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,680894,50099,3072,4,"1"
28,"N",14,"GC4",7022,55712,"upshides",1,"N",1,1,832,1928,159,1256912997,375250,2322,822,22,22,832,0,2.95,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,749264,60142,10257,21,"1"
28,"N",14,"GC4",7166,51674,"whow",1,"N",1,0,883,597,162,1256913305,656250,2466,966,166,66,883,6,1.55,4,NA,NA,NA,NA,0,0,NA,NA,NA,1,0.01,1,0.0196,1,1e-04,449330,8979,780,23,"1"
28,"N",15,"GC4",7684,43460,"munged",1,"N",1,0,1232,578,167,1256914487,844250,2984,1484,184,84,1232,3,1.85,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,606040,43120,8329,13,"1"
28,"N",17,"GC4",8274,32914,"clabs",1,"N",1,0,701,424,11,1258035887,968875,574,574,274,74,701,9,1.45,5,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,571185,43978,1502,3,"1"
28,"N",17,"GC4",8544,42334,"titschier",1,"N",1,1,1250,580,11,1258036444,531875,844,844,44,44,1250,1,2.95,9,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,858158,56299,7092,20,"1"
28,"N",17,"GC4",8239,40368,"hillwade",1,"N",1,1,535,535,184,1258035824,343875,539,539,239,39,535,0,3.5,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,708598,32065,2313,8,"1"
28,"N",17,"GC4",8392,45624,"poose",1,"N",1,0,564,464,151,1258036124,515875,692,692,392,92,564,8,1.55,5,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,644863,28630,2356,16,"1"
28,"N",17,"GC4",8663,47830,"rarched",1,"N",1,1,549,451,10,1258036676,640875,963,963,163,63,549,2,1.85,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,696316,46541,9561,18,"1"
28,"N",18,"GC4",9166,39292,"pleatier",1,"N",1,1,514,1030,10,1258459791,93750,466,466,166,66,514,0,2.15,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,831134,65093,10903,16,"1"
28,"N",18,"GC4",9193,40492,"falding",1,"N",1,1,582,818,11,1258459837,31750,493,493,193,93,582,3,1.8,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,648024,56244,19698,6,"1"
28,"N",18,"GC4",9066,44904,"oze",1,"N",1,1,448,460,11,1258459625,359750,366,366,66,66,448,4,1.65,3,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,501740,11517,371,15,"1"
28,"N",19,"GC4",9535,51848,"sellbird",1,"N",1,1,557,591,11,1258460448,734750,835,835,35,35,557,0,3.3,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,760709,37679,3021,19,"1"
28,"N",19,"GC4",9353,31684,"buhf",1,"N",1,1,439,535,149,1258460125,531750,653,653,353,53,439,3,1.85,4,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,434615,7947,749,2,"1"
28,"N",19,"GC4",9420,34302,"crostbiece",1,"N",1,0,646,750,10,1258460247,906750,720,720,420,20,646,0,3.8,10,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,906472,47275,3433,3,"1"
28,"N",19,"GC4",9466,46556,"poned",1,"N",1,1,761,570,159,1258460327,672750,766,766,466,66,761,8,1.4,5,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,611346,44882,9767,16,"1"
28,"N",2,"M",823,52434,"smooshing",1,"N",1,1,981,683,11,1256293635,671750,623,623,323,23,981,2,2.6,9,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,3,0.0588,2,2e-04,785249,63820,19894,19,"1"
28,"N",20,"GC4",9735,47798,"ranned",1,"N",1,1,567,585,282,1258978500,140375,35,35,235,35,567,10,1.5,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,703924,44200,9584,18,"1"
28,"N",20,"GC4",10188,33476,"comshosed",1,"N",1,1,611,564,11,1258979309,781375,488,488,188,88,611,0,3.35,9,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,788778,49691,12950,3,"1"
28,"N",21,"GC4",10393,56434,"waylorm",1,"N",1,0,612,1315,10,1258979683,656375,693,693,393,93,612,0,2.95,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,606121,18304,1987,23,"1"
28,"N",21,"GC4",10428,53402,"sunrerned",1,"N",1,1,557,608,68,1258979750,531375,728,728,428,28,557,0,2.9,9,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,884341,66092,9350,19,"1"
28,"N",22,"GC4",11185,50358,"shast",1,"N",1,1,472,385,11,1258981093,406375,1485,1485,185,85,472,2,1.8,5,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,626755,36051,4184,19,"1"
28,"N",22,"GC4",10993,33164,"causeman",2,"W",0,1,NA,524,11,1258980761,562375,1293,1293,493,93,620,0,2.85,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,765381,41689,4344,3,"1"
28,"N",22,"GC4",11174,38300,"fushed",1,"N",1,1,531,496,159,1258981076,718375,1474,1474,174,74,531,7,1.55,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,605951,34582,8549,6,"1"
28,"N",22,"GC4",11021,45784,"dyr",1,"N",1,1,539,606,11,1258980815,328375,1321,1321,21,21,539,1,1.9,3,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,457217,11348,47,4,"1"
28,"N",23,"GC3",11441,42850,"tifelier",1,"N",1,1,808,518,151,1259147762,375000,241,241,441,41,808,2,2.65,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,826682,51694,6782,20,"1"
28,"N",23,"GC3",11261,54188,"tommiers",1,"N",1,0,623,661,11,1259147428,594000,61,61,261,61,623,0,2.8,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,780771,65332,8649,20,"1"
28,"N",23,"GC3",11454,40408,"heke",1,"N",1,1,627,614,11,1259147786,422000,254,254,454,54,627,4,1.8,4,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,560961,18154,857,8,"1"
28,"N",24,"GC3",11808,37192,"fint",1,"N",1,1,819,531,238,1259148546,204000,608,608,308,8,819,13,1.1,4,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,548236,39006,3535,6,"1"
28,"N",24,"GC3",11813,30098,"beety",1,"N",1,1,725,549,10,1259148555,157000,613,613,313,13,725,3,1.8,5,NA,NA,NA,NA,0,0,NA,NA,NA,1,0.01,0,0,0,0,615380,21977,2139,2,"1"
28,"N",24,"GC3",11895,38938,"skurose",1,"N",1,1,487,617,174,1259148691,954000,695,695,395,95,487,0,2.95,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,727289,35627,1846,19,"1"
28,"N",25,"GC3",12403,44138,"murstes",1,"N",1,1,617,720,154,1259149671,250000,1203,1203,403,3,617,0,2.25,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,739610,72766,11407,13,"1"
28,"N",25,"GC3",12224,40466,"holk",1,"N",1,1,501,700,10,1259149329,532000,1024,1024,224,24,501,9,1.55,4,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,479470,10662,1270,8,"1"
28,"N",26,"GC4",12920,35850,"plebbles",1,"N",1,1,624,561,164,1259154630,640250,1720,220,420,20,624,0,2.85,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,736395,69561,11804,16,"1"
28,"N",26,"GC4",12738,50764,"shether",1,"N",1,1,464,594,11,1259154255,781250,1538,38,238,38,464,1,1.95,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,749483,49264,8028,19,"1"
28,"N",27,"GC3",13383,31058,"dottam",2,"N",1,0,492,624,245,1259584138,984250,183,183,383,83,492,0,2.7,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,630582,19148,1379,4,"1"
28,"N",28,"GC4",14066,29924,"bune",1,"N",1,1,700,790,154,1259675634,391125,366,366,66,66,700,10,1.45,4,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,545794,24411,1597,2,"1"
28,"N",29,"GC4",14650,31614,"beucing",1,"N",1,1,520,587,163,1259676734,375125,950,950,150,50,520,0,2,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,666203,50402,19055,2,"1"
28,"N",3,"M",1601,37922,"forsheer",1,"N",1,1,682,1127,182,1256295275,874750,1401,1401,101,1,682,0,2.95,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,798037,46485,7909,6,"1"
28,"N",3,"M",1283,47480,"pyphens",1,"N",1,1,957,858,11,1256294615,624750,1083,1083,283,83,957,1,2.75,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,649898,52511,3656,16,"1"
28,"N",3,"M",1612,52028,"speepers",1,"N",1,1,807,650,11,1256295296,639750,1412,1412,112,12,807,2,2,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,860906,69687,9560,19,"1"
28,"N",3,"M",1294,33126,"scecking",1,"N",1,1,873,937,11,1256294637,374750,1094,1094,294,94,873,0,2,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,730261,62686,20309,19,"1"
28,"N",3,"M",1234,45438,"pabost",1,"N",1,1,980,815,172,1256294525,764750,1034,1034,234,34,980,0,2.55,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,632765,32569,4019,16,"1"
28,"N",30,"GC4",14878,38418,"fulp",1,"N",1,0,423,502,11,1259677535,907125,1178,1178,378,78,423,3,1.85,4,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,464832,9663,880,6,"1"
28,"N",30,"GC4",14809,56364,"wartboom",1,"N",1,1,484,447,11,1259677419,797125,1109,1109,309,9,484,0,3.35,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,677620,23154,2889,23,"1"
28,"N",31,"GC4",15567,52522,"shigger",1,"N",1,1,938,721,162,1259678764,344125,1867,1867,67,67,938,2,1.9,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,702870,42659,6717,19,"1"
28,"N",31,"GC4",15304,56202,"wawns",1,"N",1,0,542,643,168,1259678306,32125,1604,1604,304,4,542,7,1.65,5,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,559918,37811,3547,23,"1"
28,"N",31,"GC4",15345,51532,"thut",1,"N",1,1,628,881,10,1259678375,157125,1645,1645,345,45,628,8,1.5,4,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,1,0.0196,1,1e-04,515351,19064,2303,20,"1"
28,"N",32,"GC4",16173,39666,"gylgasts",1,"N",1,1,499,596,173,1259679913,110125,2473,2473,173,73,499,0,3.5,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,709552,47528,4722,7,"1"
28,"N",32,"GC4",15954,44156,"guc",1,"N",1,1,551,535,240,1259679526,375125,2254,2254,454,54,551,5,1.75,3,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,442528,5503,283,7,"1"
28,"N",33,"GC4",16245,42420,"lism",1,"N",1,0,533,567,156,1259682307,500125,2545,45,245,45,533,2,1.85,4,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,550642,17112,2053,12,"1"
28,"N",33,"GC4",16435,29106,"airclaps",1,"N",1,1,572,539,183,1259682676,594125,2735,235,435,35,572,0,3.15,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,758725,44787,1970,1,"1"
28,"N",33,"GC4",16525,48408,"rebelves",1,"N",1,1,688,1645,82,1259682844,297125,2825,325,25,25,688,0,2.65,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,807352,67454,11735,18,"1"
28,"N",34,"GC4",16977,30006,"beril",1,"N",1,0,482,546,188,1259683664,485125,3277,777,477,77,482,2,1.9,5,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,621440,34869,2888,2,"1"
28,"N",36,"GC3",17906,37842,"forooth",1,"N",1,0,579,1347,148,1259753858,391000,706,706,406,6,579,0,2.75,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,661210,27693,4048,6,"1"
28,"N",36,"GC3",17934,48612,"hicked",1,"N",1,1,514,546,160,1259753908,141000,734,734,434,34,514,9,1.5,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,600348,35107,9096,8,"1"
28,"N",36,"GC3",17765,29396,"etchly",1,"N",1,1,623,827,178,1259753570,579000,565,565,265,65,623,0,2.55,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,602503,22399,4294,5,"1"
28,"N",36,"GC3",17796,30014,"bedges",1,"N",1,1,NA,660,198,1259753626,375000,596,596,296,96,1535,6,1.65,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,672901,62880,9890,2,"1"
28,"N",37,"GC3",18353,52630,"stawled",1,"N",1,1,605,492,163,1259755030,516000,1153,1153,353,53,605,3,1.8,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,707813,51079,10612,19,"1"
28,"N",37,"GC3",18656,33970,"rexing",1,"N",1,1,854,668,72,1259755588,688000,1456,1456,156,56,854,3,1.85,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,649389,55395,20594,18,"1"
28,"N",37,"GC3",18616,42070,"lillers",1,"N",1,1,730,804,11,1259755513,32000,1416,1416,116,16,730,3,1.85,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,754177,70364,9160,12,"1"
28,"N",37,"GC3",18348,48178,"reflals",1,"N",1,1,628,698,154,1259755022,94000,1148,1148,348,48,628,0,2.4,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,721554,56015,4898,18,"1"
28,"N",38,"GC3",18948,50226,"sowes",1,"N",1,1,466,747,11,1259756428,969000,1748,1748,448,48,466,4,1.65,5,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,644463,57655,8989,19,"1"
28,"N",39,"GC3",19688,34596,"psar",1,"N",1,0,945,529,11,1259757819,875000,2488,2488,188,88,945,2,1.85,4,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,564838,23058,545,16,"1"
28,"N",39,"GC3",19419,39840,"honged",1,"N",1,1,509,425,11,1259757370,829000,2219,2219,419,19,509,7,1.6,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,630813,50323,9029,8,"1"
28,"N",4,"GC4",1718,41640,"veeps",1,"N",1,0,1348,647,183,1256299201,624500,1518,18,218,18,1348,7,1.65,5,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,633638,37062,1334,22,"1"
28,"N",4,"GC4",1751,35614,"dooped",1,"N",1,1,NA,883,11,1256299268,530500,1551,51,251,51,1525,4,1.7,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,639471,34454,8355,4,"1"
28,"N",4,"GC4",2081,32442,"chalve",1,"N",1,1,622,675,188,1256299960,624500,1881,381,81,81,622,0,1.9,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,602086,34738,2852,3,"1"
28,"N",4,"GC4",2132,50396,"shookfold",1,"N",1,0,788,1265,11,1256300065,499500,1932,432,132,32,788,0,3.85,9,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,698826,34406,2970,19,"1"
28,"N",4,"GC4",1881,56254,"waffed",1,"N",1,1,1328,762,149,1256299528,843500,1681,181,381,81,1328,2,1.85,6,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,572318,27075,8055,23,"1"
28,"N",40,"GC3",19717,41576,"jarky",1,"N",1,1,406,551,11,1259848768,328000,17,17,217,17,406,5,1.75,5,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,494255,16313,617,10,"1"
28,"N",40,"GC3",20086,53552,"sustoves",1,"N",1,1,603,586,10,1259849475,875000,386,386,86,86,603,0,2.95,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,793925,76060,11964,19,"1"
28,"N",41,"GC3",20661,52574,"stasser",1,"N",1,0,534,683,11,1259850557,875000,961,961,161,61,534,0,2,7,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,818588,56654,8970,19,"1"
28,"N",41,"GC3",20600,41464,"joffling",1,"N",1,0,497,512,10,1259850443,406000,900,900,100,100,497,0,2.45,8,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,626586,51317,20808,10,"1"
